confidence,radius,position,id
0.34566472374533574,120,"(945, 345)",200002_023
0.3606860177833302,120,"(870, 270)",200002_023
0.368855323806262,120,"(945, 120)",200002_023
0.3920626567247363,120,"(870, 120)",200002_023
0.39344627638202523,120,"(870, 195)",200002_023
0.3969699404677982,120,"(1020, 270)",200002_023
0.4172811810881622,120,"(870, 345)",200002_023
0.43518116663338946,120,"(1020, 195)",200002_023
0.4386482868846999,120,"(1020, 345)",200002_023
0.4625294155827204,120,"(1020, 120)",200002_023
0.4849411021284377,120,"(795, 120)",200002_023
0.5164796344227607,120,"(120, 345)",200002_023
0.5184144440410872,120,"(795, 270)",200002_023
0.5266528562900245,120,"(795, 195)",200002_023
0.5339668183603558,120,"(195, 345)",200002_023
0.536462774196719,120,"(1095, 270)",200002_023
0.536569446690422,120,"(120, 420)",200002_023
0.5388417021659367,120,"(120, 270)",200002_023
0.5433057264685818,120,"(945, 420)",200002_023
0.5472425068852407,120,"(195, 420)",200002_023
0.5476132199719033,120,"(270, 420)",200002_023
0.5557838703233143,120,"(795, 345)",200002_023
0.5655384782733539,120,"(1095, 345)",200002_023
0.5661305289010877,120,"(1095, 195)",200002_023
0.5680287795029918,120,"(120, 495)",200002_023
0.5728033902009259,120,"(1095, 120)",200002_023
0.5763187456588643,120,"(870, 420)",200002_023
0.5797756678608875,120,"(195, 495)",200002_023
0.5805850000189554,120,"(1020, 420)",200002_023
0.5831644981886375,120,"(120, 570)",200002_023
0.5847924615315973,120,"(270, 495)",200002_023
0.5855367463616662,120,"(345, 420)",200002_023
0.5991611364776174,120,"(720, 120)",200002_023
0.600216266082851,120,"(195, 570)",200002_023
0.6121909947793714,120,"(270, 570)",200002_023
0.6182071532726896,120,"(345, 495)",200002_023
0.6374004240834978,120,"(720, 195)",200002_023
0.6396765193706844,120,"(1095, 420)",200002_023
0.644377267390303,120,"(345, 570)",200002_023
0.6485090685341707,120,"(720, 270)",200002_023
0.6550700884159529,120,"(795, 420)",200002_023
0.6656407589961646,120,"(420, 420)",200002_023
0.6770534250552764,120,"(720, 345)",200002_023
0.6794890283115997,120,"(1095, 495)",200002_023
0.6842457226309535,120,"(1020, 495)",200002_023
0.685008981731998,120,"(420, 495)",200002_023
0.6865887422169918,120,"(945, 495)",200002_023
0.6882151987955042,120,"(1095, 570)",200002_023
0.6999656340594417,120,"(1020, 570)",200002_023
0.7001449588009989,120,"(870, 495)",200002_023
0.7001508980565592,120,"(420, 570)",200002_023
0.7095986039292874,120,"(645, 345)",200002_023
0.71199636244852,120,"(945, 570)",200002_023
0.7157102741739547,120,"(720, 420)",200002_023
0.7222198972048013,120,"(795, 495)",200002_023
0.7244045302703285,120,"(870, 570)",200002_023
0.7304142481039926,120,"(645, 420)",200002_023
0.7326948696552652,120,"(495, 420)",200002_023
0.7371261874457307,120,"(720, 495)",200002_023
0.7372937213434199,120,"(795, 570)",200002_023
0.7390545012232995,120,"(570, 420)",200002_023
0.7412726407376441,120,"(495, 570)",200002_023
0.7451653618271102,120,"(495, 495)",200002_023
0.7485173079223,120,"(645, 495)",200002_023
0.7506255900069064,120,"(720, 570)",200002_023
0.7554837896740222,120,"(645, 570)",200002_023
0.756690766630405,120,"(570, 495)",200002_023
0.7589018467349424,120,"(570, 570)",200002_023
0.0,120,"(120, 120)",200002_024
0.0,120,"(195, 120)",200002_024
0.0,120,"(270, 120)",200002_024
0.0,120,"(345, 120)",200002_024
0.0,120,"(420, 120)",200002_024
0.0,120,"(495, 120)",200002_024
0.0,120,"(570, 120)",200002_024
0.0,120,"(645, 120)",200002_024
0.0,120,"(120, 195)",200002_024
0.0,120,"(195, 195)",200002_024
0.0,120,"(270, 195)",200002_024
0.0,120,"(345, 195)",200002_024
0.0,120,"(420, 195)",200002_024
0.0,120,"(495, 195)",200002_024
0.0,120,"(570, 195)",200002_024
0.0,120,"(645, 195)",200002_024
0.0,120,"(120, 270)",200002_024
0.0,120,"(195, 270)",200002_024
0.0,120,"(270, 270)",200002_024
0.0,120,"(345, 270)",200002_024
0.0,120,"(420, 270)",200002_024
0.0,120,"(495, 270)",200002_024
0.0,120,"(570, 270)",200002_024
0.0,120,"(195, 345)",200002_024
0.0,120,"(270, 345)",200002_024
0.0,120,"(345, 345)",200002_024
0.0,120,"(420, 345)",200002_024
0.0,120,"(495, 345)",200002_024
0.0,120,"(570, 345)",200002_024
0.0,120,"(195, 420)",200002_024
0.0,120,"(270, 420)",200002_024
0.0,120,"(345, 420)",200002_024
0.0,120,"(420, 420)",200002_024
0.0,120,"(495, 420)",200002_024
0.0,120,"(270, 495)",200002_024
0.0,120,"(345, 495)",200002_024
0.0,120,"(420, 495)",200002_024
0.33739670607333866,120,"(945, 420)",200002_024
0.3990464921907115,120,"(945, 345)",200002_024
0.4090434119144637,120,"(870, 420)",200002_024
0.42856714553226377,120,"(870, 345)",200002_024
0.4421015344859089,120,"(945, 495)",200002_024
0.4461586751866915,120,"(1020, 420)",200002_024
0.45074909869335367,120,"(870, 120)",200002_024
0.4594173479094214,120,"(870, 195)",200002_024
0.4809345048943952,120,"(945, 120)",200002_024
0.4829831296149281,120,"(870, 270)",200002_024
0.49112539357434903,120,"(945, 270)",200002_024
0.49349158191111764,120,"(1020, 345)",200002_024
0.4971340391655751,120,"(945, 195)",200002_024
0.5013350875205677,120,"(870, 495)",200002_024
0.5173893273217601,120,"(1020, 495)",200002_024
0.5287419905597536,120,"(795, 120)",200002_024
0.5357147672668812,120,"(795, 195)",200002_024
0.5464853717484707,120,"(120, 420)",200002_024
0.5557561718297098,120,"(120, 495)",200002_024
0.5603501158339581,120,"(120, 345)",200002_024
0.561857661280407,120,"(795, 345)",200002_024
0.562972554703732,120,"(795, 270)",200002_024
0.5630266556563457,120,"(1020, 120)",200002_024
0.5649528978340682,120,"(195, 495)",200002_024
0.5657652544585212,120,"(795, 420)",200002_024
0.5700329020429402,120,"(1020, 270)",200002_024
0.573500707533329,120,"(120, 570)",200002_024
0.5761120592159883,120,"(1020, 195)",200002_024
0.5791389478992135,120,"(1095, 420)",200002_024
0.5882535408006967,120,"(195, 570)",200002_024
0.5959956981053531,120,"(270, 570)",200002_024
0.6022881086372665,120,"(1095, 345)",200002_024
0.617572100354053,120,"(720, 120)",200002_024
0.6187904655988402,120,"(1095, 495)",200002_024
0.6195583617366677,120,"(1095, 120)",200002_024
0.6216005450079707,120,"(795, 495)",200002_024
0.6243284435328311,120,"(945, 570)",200002_024
0.6253515339506638,120,"(720, 195)",200002_024
0.6265672187825524,120,"(345, 570)",200002_024
0.630963100706207,120,"(1095, 195)",200002_024
0.6389421794612948,120,"(1095, 270)",200002_024
0.6445419146240059,120,"(720, 270)",200002_024
0.647565376908423,120,"(1020, 570)",200002_024
0.65034078682543,120,"(870, 570)",200002_024
0.6715006251515918,120,"(720, 345)",200002_024
0.6758020076069243,120,"(1095, 570)",200002_024
0.6866269974070213,120,"(645, 270)",200002_024
0.6878146102060425,120,"(420, 570)",200002_024
0.6912528388020442,120,"(720, 420)",200002_024
0.706081600637425,120,"(645, 345)",200002_024
0.7077295582508677,120,"(795, 570)",200002_024
0.7197632355519714,120,"(720, 495)",200002_024
0.7248845862436746,120,"(645, 420)",200002_024
0.73251011480571,120,"(570, 420)",200002_024
0.7361881732177089,120,"(495, 570)",200002_024
0.7423330986605697,120,"(645, 495)",200002_024
0.7429326637448894,120,"(720, 570)",200002_024
0.7433595851363828,120,"(495, 495)",200002_024
0.7527822955861185,120,"(570, 495)",200002_024
0.7545910883387255,120,"(645, 570)",200002_024
0.7563098243697347,120,"(570, 570)",200002_024
0.0,120,"(120, 120)",200002_025
0.0,120,"(195, 120)",200002_025
0.0,120,"(270, 120)",200002_025
0.0,120,"(345, 120)",200002_025
0.0,120,"(420, 120)",200002_025
0.0,120,"(495, 120)",200002_025
0.0,120,"(570, 120)",200002_025
0.0,120,"(120, 195)",200002_025
0.0,120,"(195, 195)",200002_025
0.0,120,"(270, 195)",200002_025
0.0,120,"(345, 195)",200002_025
0.0,120,"(420, 195)",200002_025
0.0,120,"(495, 195)",200002_025
0.0,120,"(570, 195)",200002_025
0.0,120,"(645, 195)",200002_025
0.0,120,"(795, 195)",200002_025
0.0,120,"(870, 195)",200002_025
0.0,120,"(945, 195)",200002_025
0.0,120,"(120, 270)",200002_025
0.0,120,"(195, 270)",200002_025
0.0,120,"(270, 270)",200002_025
0.0,120,"(345, 270)",200002_025
0.0,120,"(420, 270)",200002_025
0.0,120,"(495, 270)",200002_025
0.0,120,"(570, 270)",200002_025
0.0,120,"(645, 270)",200002_025
0.0,120,"(720, 270)",200002_025
0.0,120,"(795, 270)",200002_025
0.0,120,"(870, 270)",200002_025
0.0,120,"(945, 270)",200002_025
0.0,120,"(1020, 270)",200002_025
0.0,120,"(120, 345)",200002_025
0.0,120,"(195, 345)",200002_025
0.0,120,"(270, 345)",200002_025
0.0,120,"(345, 345)",200002_025
0.0,120,"(420, 345)",200002_025
0.0,120,"(495, 345)",200002_025
0.0,120,"(570, 345)",200002_025
0.0,120,"(645, 345)",200002_025
0.0,120,"(720, 345)",200002_025
0.0,120,"(795, 345)",200002_025
0.0,120,"(870, 345)",200002_025
0.0,120,"(945, 345)",200002_025
0.0,120,"(1020, 345)",200002_025
0.0,120,"(120, 420)",200002_025
0.0,120,"(195, 420)",200002_025
0.0,120,"(270, 420)",200002_025
0.0,120,"(345, 420)",200002_025
0.0,120,"(420, 420)",200002_025
0.0,120,"(495, 420)",200002_025
0.0,120,"(645, 420)",200002_025
0.0,120,"(720, 420)",200002_025
0.0,120,"(795, 420)",200002_025
0.0,120,"(870, 420)",200002_025
0.0,120,"(945, 420)",200002_025
0.0,120,"(1020, 420)",200002_025
0.0,120,"(195, 495)",200002_025
0.0,120,"(270, 495)",200002_025
0.0,120,"(345, 495)",200002_025
0.0,120,"(420, 495)",200002_025
0.0,120,"(495, 495)",200002_025
0.0,120,"(720, 495)",200002_025
0.0,120,"(795, 495)",200002_025
0.0,120,"(870, 495)",200002_025
0.0,120,"(945, 495)",200002_025
0.0,120,"(1020, 495)",200002_025
0.0,120,"(270, 570)",200002_025
0.0,120,"(345, 570)",200002_025
0.0,120,"(420, 570)",200002_025
0.0,120,"(795, 570)",200002_025
0.0,120,"(870, 570)",200002_025
0.0,120,"(945, 570)",200002_025
0.36682197513279635,120,"(1020, 570)",200002_025
0.5202434712124672,120,"(870, 120)",200002_025
0.5273070039760923,120,"(1095, 570)",200002_025
0.527658839016028,120,"(795, 120)",200002_025
0.5654734239559422,120,"(120, 495)",200002_025
0.5708397291593854,120,"(945, 120)",200002_025
0.5745897035993045,120,"(1095, 495)",200002_025
0.5797064346929833,120,"(120, 570)",200002_025
0.5844069919706141,120,"(195, 570)",200002_025
0.5930285548462484,120,"(720, 120)",200002_025
0.6142468221803898,120,"(1095, 420)",200002_025
0.6143511273880345,120,"(1020, 195)",200002_025
0.6178639746740311,120,"(1095, 120)",200002_025
0.6200263794103998,120,"(1020, 120)",200002_025
0.6234048981534827,120,"(720, 195)",200002_025
0.623808630588758,120,"(1095, 345)",200002_025
0.625936586975625,120,"(1095, 195)",200002_025
0.6294943243852404,120,"(1095, 270)",200002_025
0.646221401649527,120,"(645, 120)",200002_025
0.7281977928934631,120,"(720, 570)",200002_025
0.7293379085319952,120,"(570, 420)",200002_025
0.733813370713504,120,"(645, 495)",200002_025
0.7466195490973697,120,"(645, 570)",200002_025
0.7471903812025508,120,"(570, 495)",200002_025
0.7491655636495352,120,"(495, 570)",200002_025
0.7534052358058838,120,"(570, 570)",200002_025
0.0,120,"(195, 120)",200002_026
0.0,120,"(270, 120)",200002_026
0.0,120,"(345, 120)",200002_026
0.0,120,"(420, 120)",200002_026
0.0,120,"(495, 120)",200002_026
0.0,120,"(570, 120)",200002_026
0.0,120,"(120, 195)",200002_026
0.0,120,"(195, 195)",200002_026
0.0,120,"(270, 195)",200002_026
0.0,120,"(345, 195)",200002_026
0.0,120,"(420, 195)",200002_026
0.0,120,"(495, 195)",200002_026
0.0,120,"(570, 195)",200002_026
0.0,120,"(120, 270)",200002_026
0.0,120,"(195, 270)",200002_026
0.0,120,"(270, 270)",200002_026
0.0,120,"(345, 270)",200002_026
0.0,120,"(420, 270)",200002_026
0.0,120,"(495, 270)",200002_026
0.0,120,"(570, 270)",200002_026
0.0,120,"(645, 270)",200002_026
0.0,120,"(120, 345)",200002_026
0.0,120,"(195, 345)",200002_026
0.0,120,"(270, 345)",200002_026
0.0,120,"(345, 345)",200002_026
0.0,120,"(420, 345)",200002_026
0.0,120,"(495, 345)",200002_026
0.0,120,"(570, 345)",200002_026
0.0,120,"(195, 420)",200002_026
0.0,120,"(270, 420)",200002_026
0.0,120,"(345, 420)",200002_026
0.0,120,"(420, 420)",200002_026
0.0,120,"(495, 420)",200002_026
0.0,120,"(570, 420)",200002_026
0.4840621990924328,120,"(120, 120)",200002_026
0.5101508797726596,120,"(120, 570)",200002_026
0.5283923085186534,120,"(120, 495)",200002_026
0.5389346333408137,120,"(945, 570)",200002_026
0.5428766167495946,120,"(195, 570)",200002_026
0.5530604651117913,120,"(870, 420)",200002_026
0.553477545553595,120,"(945, 495)",200002_026
0.5567350481604268,120,"(1020, 570)",200002_026
0.5609538443748399,120,"(870, 345)",200002_026
0.5624368813520645,120,"(195, 495)",200002_026
0.5696255522886561,120,"(945, 420)",200002_026
0.5699616291000204,120,"(120, 420)",200002_026
0.5704688290595322,120,"(870, 495)",200002_026
0.5753503770597682,120,"(270, 495)",200002_026
0.5812786742098458,120,"(870, 270)",200002_026
0.5827480786145561,120,"(270, 570)",200002_026
0.5889835391269176,120,"(795, 345)",200002_026
0.5907297607473996,120,"(945, 345)",200002_026
0.5922589584383303,120,"(870, 570)",200002_026
0.598754667186084,120,"(795, 270)",200002_026
0.6050305235702313,120,"(795, 420)",200002_026
0.6078302976595001,120,"(1020, 495)",200002_026
0.6132433101971678,120,"(870, 195)",200002_026
0.6163944033218995,120,"(945, 270)",200002_026
0.6171392876412469,120,"(795, 195)",200002_026
0.6217365770817143,120,"(1095, 570)",200002_026
0.6239260132143594,120,"(1095, 120)",200002_026
0.6303145003196007,120,"(1020, 120)",200002_026
0.6329810028646847,120,"(795, 120)",200002_026
0.6335190985881175,120,"(870, 120)",200002_026
0.6335870548195841,120,"(1095, 195)",200002_026
0.6353991683282162,120,"(945, 120)",200002_026
0.6373346133075686,120,"(945, 195)",200002_026
0.6386328048751944,120,"(345, 495)",200002_026
0.6389025814111814,120,"(1020, 420)",200002_026
0.6400055260192359,120,"(720, 195)",200002_026
0.640615086184081,120,"(1020, 195)",200002_026
0.6406746601508202,120,"(795, 495)",200002_026
0.6426324815479305,120,"(720, 270)",200002_026
0.6426431651711482,120,"(720, 120)",200002_026
0.6429753339908002,120,"(1095, 270)",200002_026
0.6477337589946427,120,"(1020, 345)",200002_026
0.6485618228160794,120,"(1020, 270)",200002_026
0.6487290741026311,120,"(645, 120)",200002_026
0.6519115648080532,120,"(1095, 345)",200002_026
0.6537186860156615,120,"(1095, 495)",200002_026
0.654875050139658,120,"(345, 570)",200002_026
0.6594452811616782,120,"(1095, 420)",200002_026
0.6603215913897599,120,"(645, 195)",200002_026
0.665790346094283,120,"(720, 345)",200002_026
0.6777466670398655,120,"(795, 570)",200002_026
0.6916440996699947,120,"(720, 420)",200002_026
0.6952412656373442,120,"(645, 345)",200002_026
0.7035417446605037,120,"(420, 495)",200002_026
0.7097126012301613,120,"(720, 495)",200002_026
0.7131289143629512,120,"(645, 420)",200002_026
0.7278734256026372,120,"(720, 570)",200002_026
0.7297719372611613,120,"(645, 495)",200002_026
0.7401098808612915,120,"(570, 495)",200002_026
0.7412949818581054,120,"(420, 570)",200002_026
0.7439460397906167,120,"(645, 570)",200002_026
0.7475411664491142,120,"(495, 495)",200002_026
0.7556725549179164,120,"(570, 570)",200002_026
0.765415248989498,120,"(495, 570)",200002_026
0.0,120,"(195, 120)",200002_027
0.0,120,"(270, 120)",200002_027
0.0,120,"(345, 120)",200002_027
0.0,120,"(420, 120)",200002_027
0.0,120,"(495, 120)",200002_027
0.0,120,"(570, 120)",200002_027
0.0,120,"(195, 195)",200002_027
0.0,120,"(270, 195)",200002_027
0.0,120,"(345, 195)",200002_027
0.0,120,"(420, 195)",200002_027
0.0,120,"(495, 195)",200002_027
0.0,120,"(570, 195)",200002_027
0.0,120,"(270, 270)",200002_027
0.0,120,"(345, 270)",200002_027
0.0,120,"(420, 270)",200002_027
0.0,120,"(495, 270)",200002_027
0.0,120,"(570, 270)",200002_027
0.0,120,"(270, 345)",200002_027
0.0,120,"(345, 345)",200002_027
0.0,120,"(420, 345)",200002_027
0.0,120,"(495, 345)",200002_027
0.0,120,"(570, 345)",200002_027
0.0,120,"(270, 420)",200002_027
0.0,120,"(345, 420)",200002_027
0.0,120,"(420, 420)",200002_027
0.0,120,"(495, 420)",200002_027
0.0,120,"(570, 420)",200002_027
0.4892200935764394,120,"(120, 570)",200002_027
0.49942296629156985,120,"(120, 195)",200002_027
0.500541293957376,120,"(120, 120)",200002_027
0.5252673396906348,120,"(120, 495)",200002_027
0.5412691125362188,120,"(195, 270)",200002_027
0.5479257699460863,120,"(195, 570)",200002_027
0.5657362160950848,120,"(195, 495)",200002_027
0.5660116967261432,120,"(120, 270)",200002_027
0.5804436905631516,120,"(120, 420)",200002_027
0.5860167381948075,120,"(270, 495)",200002_027
0.5896439662283094,120,"(195, 345)",200002_027
0.5995341852907299,120,"(270, 570)",200002_027
0.5996688928073395,120,"(195, 420)",200002_027
0.6106753048993099,120,"(120, 345)",200002_027
0.6122348601197429,120,"(1095, 120)",200002_027
0.6180034206188643,120,"(945, 570)",200002_027
0.6180514676095599,120,"(945, 495)",200002_027
0.6185431657747388,120,"(1020, 120)",200002_027
0.6209559757002993,120,"(870, 570)",200002_027
0.6234109791150646,120,"(870, 495)",200002_027
0.62400063295195,120,"(1095, 195)",200002_027
0.6241905049097788,120,"(945, 120)",200002_027
0.6290289677694799,120,"(870, 120)",200002_027
0.631210606937116,120,"(1020, 195)",200002_027
0.6328808874935027,120,"(795, 120)",200002_027
0.6354879717571525,120,"(1095, 270)",200002_027
0.6355453955936996,120,"(720, 120)",200002_027
0.6368278216868384,120,"(645, 120)",200002_027
0.6378638349459245,120,"(945, 195)",200002_027
0.6407162923192844,120,"(345, 495)",200002_027
0.6434761671862945,120,"(870, 195)",200002_027
0.6436878319205384,120,"(1020, 270)",200002_027
0.6461706146217164,120,"(945, 420)",200002_027
0.6464751209197844,120,"(1095, 345)",200002_027
0.6466386658314428,120,"(870, 420)",200002_027
0.648441819654206,120,"(795, 195)",200002_027
0.6510494112823879,120,"(945, 270)",200002_027
0.6528804446158399,120,"(720, 195)",200002_027
0.6556226907764199,120,"(645, 195)",200002_027
0.65566827117245,120,"(1020, 345)",200002_027
0.6567175930375682,120,"(1095, 420)",200002_027
0.6569972036700997,120,"(870, 270)",200002_027
0.6588829493869557,120,"(1020, 495)",200002_027
0.6608764130717129,120,"(1020, 570)",200002_027
0.6615357438277034,120,"(945, 345)",200002_027
0.6631528368829223,120,"(795, 495)",200002_027
0.6635101433709271,120,"(1020, 420)",200002_027
0.6635310578045264,120,"(795, 270)",200002_027
0.6658452694960091,120,"(870, 345)",200002_027
0.6658899739271592,120,"(1095, 495)",200002_027
0.6701460722561989,120,"(720, 270)",200002_027
0.6706522659318463,120,"(795, 570)",200002_027
0.6736767589576773,120,"(1095, 570)",200002_027
0.6750141221134008,120,"(795, 420)",200002_027
0.6757114293083081,120,"(645, 270)",200002_027
0.6781008451824468,120,"(795, 345)",200002_027
0.6881985607157048,120,"(720, 345)",200002_027
0.689840608071442,120,"(345, 570)",200002_027
0.6964841806502298,120,"(645, 345)",200002_027
0.7058222168836837,120,"(720, 420)",200002_027
0.7105130113739451,120,"(420, 495)",200002_027
